states,words,logit_seq,reset_bool,ind_seq,state_list_sm
[-0.7863563 -0.0841048],1,[-2.9942322  2.2576456],0,0,[0.00521038 0.99478962]
[-0.5411514 -0.6345707],0,[-4.5280347  3.1257386],0,0,[0.00047403 0.99952597]
[-0.823524   -0.30456775],1,[-4.0620365  2.9545076],0,0,[0.00089612 0.99910388]
[-0.70198345 -0.699929  ],0,[-5.346485   3.7187667],0,0,[0.0001156 0.9998844]
[-0.80299634 -0.6769673 ],0,[-5.586643   3.9167309],0,0,[0.00007459 0.99992541]
[-0.8333138 -0.7123763],0,[-5.839714   4.0914598],0,0,[0.00004863 0.99995137]
[-0.9256222  -0.37204465],1,[-4.692788   3.4018102],0,0,[0.00030509 0.99969491]
[-0.93367106 -0.20416531],1,[-4.0014515  2.9649267],0,0,[0.00094217 0.99905783]
[-0.7166783 -0.7022969],0,[-5.4058466  3.7631269],0,0,[0.00010421 0.99989579]
[-0.8879792 -0.3477025],1,[-4.462528  3.238354],0,0,[0.00045222 0.99954778]
[-0.75659615 -0.72223437],0,[-5.624881  3.920443],0,1,[0.00007153 0.99992847]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.44913965 -0.18533428],1,[-2.2976494  1.6637645],0,0,[0.01868057 0.98131943]
[-0.6821076  -0.08588194],1,[-2.6525922  1.993585 ],0,0,[0.00950697 0.99049303]
[-0.7576401   0.07596075],1,[-2.2131617  1.7472293],0,0,[0.01869933 0.98130067]
[-0.7131498  0.3376558],1,[-0.9444064   0.91907877],0,0,[0.13429734 0.86570266]
[-0.07753363 -0.29084536],0,[-1.5041783  0.992849 ],0,0,[0.07606684 0.92393316]
[-0.4539237  -0.15326263],1,[-2.1764522  1.5886762],0,0,[0.02264019 0.97735981]
[-0.6708444  -0.05450873],1,[-2.4806232  1.8790075],0,0,[0.01262176 0.98737824]
[-0.46329945 -0.5967845 ],0,[-4.1055474  2.821916 ],0,0,[0.00097952 0.99902048]
[-0.7900932  -0.28547895],1,[-3.8683653  2.8162374],0,0,[0.00124845 0.99875155]
[-0.8612206  -0.13735552],1,[-3.472878   2.5959182],0,0,[0.00230862 0.99769138]
[-0.6180002 -0.6683573],0,[-4.930048  3.41607 ],0,0,[0.00023726 0.99976274]
[-0.85317874 -0.32365248],1,[-4.243041   3.0830262],0,1,[0.00065772 0.99934228]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.6463041  -0.21191058],1,[-3.071882   2.2447896],0,0,[0.00488508 0.99511492]
[-0.57565707 -0.6331843 ],0,[-4.6377    3.210965],0,0,[0.00039012 0.99960988]
[-0.74312526 -0.62858087],0,[-5.179039  3.630393],0,0,[0.0001493 0.9998507]
[-0.8906057  -0.33537534],1,[-4.418583   3.2115245],0,0,[0.00048537 0.99951463]
[-0.75258946 -0.72099876],0,[-5.6061716  3.9067397],0,0,[0.00007389 0.99992611]
[-0.8253095  -0.69577336],0,[-5.74186    4.0255527],0,0,[0.00005729 0.99994271]
[-0.9219401  -0.36653012],1,[-4.656858  3.377279],0,0,[0.0003241 0.9996759]
[-0.78980327 -0.73277795],0,[-5.7812405  4.0348415],0,0,[0.00005456 0.99994544]
[-0.8414923 -0.7092828],0,[-5.853876  4.104123],0,0,[0.00004735 0.99995265]
[-0.928055   -0.37285155],1,[-4.7043905  3.410285 ],0,0,[0.00029903 0.99970097]
[-0.9350721  -0.20466769],1,[-4.0082946  2.9699101],0,0,[0.00093111 0.99906889]
[-0.9170836  -0.01117534],1,[-3.1201408  2.396043 ],0,1,[0.00400506 0.99599494]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.44241568 -0.17529587],1,[-2.2321723  1.6190552],0,0,[0.02081132 0.97918868]
[-0.6740076  -0.07724632],1,[-2.5885072  1.9491503],0,0,[0.01058519 0.98941481]
[-0.75025076  0.08516856],1,[-2.1490092  1.7030679],0,0,[0.02079401 0.97920599]
[-0.37117994 -0.5422029 ],0,[-3.5634007  2.4355063],0,0,[0.00247532 0.99752468]
[-0.74261385 -0.26065263],1,[-3.603081  2.626089],0,0,[0.00196721 0.99803279]
[-0.6446284  -0.67100096],0,[-5.030566  3.491963],0,0,[0.0001989 0.9998011]
[-0.7767004 -0.6551914],0,[-5.4053774  3.7895398],0,0,[0.00010154 0.99989846]
[-0.90348274 -0.3478083 ],1,[-4.5149193  3.278633 ],0,0,[0.00041222 0.99958778]
[-0.91968757 -0.18365145],1,[-3.8668334  2.8729353],0,0,[0.00118152 0.99881848]
[-0.68975437 -0.69383556],0,[-5.2794447  3.6706114],0,0,[0.00012971 0.99987029]
[-0.7974492  -0.67190266],0,[-5.5463896  3.8886158],0,0,[0.00007987 0.99992013]
[-0.8299596 -0.7103728],0,[-5.8199043  4.077346 ],0,0,[0.00005031 0.99994969]
[-0.8518998  -0.72235394],0,[-5.9446697  4.1666007],0,1,[0.00004062 0.99995938]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.41485202 -0.4614372 ],0,[-3.3641367  2.3279867],0,0,[0.00336109 0.99663891]
[-0.61658376 -0.5628674 ],0,[-4.4739456  3.1248474],0,0,[0.0005008 0.9994992]
[-0.73643315 -0.6438105 ],0,[-5.2217827  3.6546474],0,0,[0.00013962 0.99986038]
[-0.8009075 -0.6885118],0,[-5.6290407  3.9428134],0,0,[0.00006966 0.99993034]
[-0.8353704  -0.71184874],0,[-5.844346   4.0953264],0,0,[0.00004822 0.99995178]
[-0.9262507  -0.37230664],1,[-4.6960144  3.4041452],0,0,[0.0003034 0.9996966]
[-0.7960594 -0.7345572],0,[-5.8098125  4.05583  ],0,0,[0.00005193 0.99994807]
[-0.84425116 -0.7115259 ],0,[-5.8727164  4.117354 ],0,0,[0.00004585 0.99995415]
[-0.9290946  -0.37392083],1,[-4.7124486  3.4158812],0,0,[0.00029497 0.99970503]
[-0.7993721 -0.7354249],0,[-5.8246226  4.0667396],0,0,[0.00005061 0.99994939]
[-0.8457125 -0.712704 ],0,[-5.8826528  4.1243353],0,0,[0.00004508 0.99995492]
[-0.8589659 -0.7277558],0,[-5.9914546  4.199553 ],0,1,[0.0000375 0.9999625]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.36758912 -0.1707315 ],1,[-1.961966   1.4136004],0,0,[0.03306786 0.96693214]
[-0.3958135 -0.5212986],0,[-3.556483  2.442062],0,0,[0.00247621 0.99752379]
[-0.63341093 -0.5566435 ],0,[-4.5036883  3.1512856],0,0,[0.00047346 0.99952654]
[-0.8474348 -0.2993489],1,[-4.119811  3.001958],0,0,[0.00080669 0.99919331]
[-0.7105815 -0.7049274],0,[-5.396676  3.754571],0,0,[0.00010608 0.99989392]
[-0.80707824 -0.6801988 ],0,[-5.6141443  3.9360695],0,0,[0.00007118 0.99992882]
[-0.8356685 -0.7138387],0,[-5.853859  4.10152 ],0,0,[0.00004747 0.99995253]
[-0.9264758  -0.37284192],1,[-4.699059   3.4061852],0,0,[0.00030186 0.99969814]
[-0.93420815 -0.20481816],1,[-4.0060444  2.968092 ],0,0,[0.0009349 0.9990651]
[-0.9164777  -0.01161126],1,[-3.1199758  2.3956683],0,0,[0.00400721 0.99599279]
[-0.8521529   0.26602596],1,[-1.716562   1.4728968],0,0,[0.03956434 0.96043566]
[-0.24210462 -0.38576102],0,[-2.4616213  1.6760963],0,0,[0.01570854 0.98429146]
[-0.47241464 -0.48405793],0,[-3.6537642  2.538132 ],0,1,[0.00204177 0.99795823]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.41485202 -0.4614372 ],0,[-3.3641367  2.3279867],0,0,[0.00336109 0.99663891]
[-0.61658376 -0.5628674 ],0,[-4.4739456  3.1248474],0,0,[0.0005008 0.9994992]
[-0.8424139 -0.2989462],1,[-4.1012673  2.9879086],0,0,[0.00083339 0.99916661]
[-0.7079178  -0.70364153],0,[-5.382251   3.7441947],0,0,[0.00010874 0.99989126]
[-0.8852047 -0.3467873],1,[-4.449317  3.228702],0,0,[0.00046268 0.99953732]
[-0.91082215 -0.18486357],1,[-3.8423197  2.8533719],0,0,[0.0012347 0.9987653]
[-0.68287075 -0.69256395],0,[-5.250943   3.6493893],0,0,[0.00013633 0.99986367]
[-0.7947975 -0.66939  ],0,[-5.526756   3.8749266],0,0,[0.00008258 0.99991742]
[-0.91032135 -0.3545074 ],1,[-4.5664926  3.3145347],0,0,[0.0003777 0.9996223]
[-0.7751344 -0.728411 ],0,[-5.713414   3.9850996],0,0,[0.00006137 0.99993863]
[-0.8350818 -0.703994 ],0,[-5.8097715  4.0731697],0,0,[0.00005104 0.99994896]
[-0.852492   -0.72392035],0,[-5.953356   4.1723986],0,1,[0.00004003 0.99995997]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.26950094 -0.40211233],0,[-2.6233637  1.7913381],0,0,[0.01195355 0.98804645]
[-0.6556863  -0.21271539],1,[-3.106757   2.2711847],0,0,[0.00459609 0.99540391]
[-0.79051393 -0.08336741],1,[-3.0050056  2.2663598],0,0,[0.00511034 0.99488966]
[-0.5424912 -0.6351486],0,[-4.5349956  3.1307697],0,0,[0.00046838 0.99953162]
[-0.7315866 -0.6155991],0,[-5.084839   3.5652409],0,0,[0.00017508 0.99982492]
[-0.79143566 -0.68668264],0,[-5.589483  3.913395],0,0,[0.00007463 0.99992537]
[-0.9105086  -0.35817674],1,[-4.5828195  3.3250203],0,0,[0.00036771 0.99963229]
[-0.77689373 -0.7289804 ],0,[-5.721744  3.99119 ],0,0,[0.00006049 0.99993951]
[-0.9088008  -0.36496162],1,[-4.6061287  3.339111 ],0,0,[0.00035422 0.99964578]
[-0.92422324 -0.19933207],1,[-3.9491205  2.927381 ],0,0,[0.00103068 0.99896932]
[-0.7038843 -0.6992052],0,[-5.3497567  3.7216969],0,0,[0.00011489 0.99988511]
[-0.88364667 -0.34477553],1,[-4.43549    3.2191992],0,1,[0.00047359 0.99952641]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.66914517  0.04144428],1,[-2.0643792  1.6130534],0,0,[0.02466411 0.97533589]
[-0.68693835  0.25290155],1,[-1.2192312  1.0825105],0,0,[0.09097882 0.90902118]
[-0.5303371   0.55633223],1,[ 0.60368025 -0.14859807],0,0,[0.67967493 0.32032507]
[-0.0327669   0.81170386],1,[ 3.3632438 -2.1282113],0,0,[0.99589508 0.00410492]
[0.51712215 0.6197546 ],0,[ 4.384141 -3.023367],0,0,[0.99939369 0.00060631]
[0.6720156 0.3407235],0,[ 3.709167  -2.6622598],0,0,[0.9982932 0.0017068]
[0.7747079  0.14429204],0,[ 3.2127304 -2.3916714],0,0,[0.99633188 0.00366812]
[0.86927295 0.08611871],1,[ 3.2806284 -2.4770155],0,0,[0.9968514 0.0031486]
[0.90696764 0.04998593],1,[ 3.252309  -2.4757483],0,0,[0.99675716 0.00324284]
[0.92335564 0.02776151],1,[ 3.2121196 -2.4574358],0,0,[0.99656246 0.00343754]
[ 0.9208484 -0.0194311],0,[ 3.0017982 -2.32232  ],0,0,[0.99515098 0.00484902]
[ 0.92522556 -0.05286742],0,[ 2.873399  -2.2424622],0,1,[0.99403499 0.00596501]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.44241568 -0.17529587],1,[-2.2321723  1.6190552],0,0,[0.02081132 0.97918868]
[-0.6740076  -0.07724632],1,[-2.5885072  1.9491503],0,0,[0.01058519 0.98941481]
[-0.484501  -0.6057897],0,[-4.2151055  2.901153 ],0,0,[0.00081114 0.99918886]
[-0.7994614  -0.29042703],1,[-3.9209213  2.8538911],0,0,[0.00114088 0.99885912]
[-0.8658701  -0.14097096],1,[-3.5039234  2.6177673],0,0,[0.00218994 0.99781006]
[-0.86093384  0.05635445],1,[-2.6430953  2.0671186],0,0,[0.00892252 0.99107748]
[-0.45997778 -0.5759966 ],0,[-4.005475   2.7566795],0,0,[0.0011554 0.9988446]
[-0.7857707 -0.2796967],1,[-3.8291445  2.7893252],0,0,[0.00133369 0.99866631]
[-0.8583913 -0.1321056],1,[-3.4409366  2.5743086],0,0,[0.0024353 0.9975647]
[-0.85457784  0.06651023],1,[-2.5783486  2.0230384],0,0,[0.00993815 0.99006185]
[-0.7735805   0.36009282],1,[-1.050855   1.0137932],0,0,[0.11258061 0.88741939]
[-0.09001861 -0.25900564],0,[-1.4097724   0.93825734],0,0,[0.08722251 0.91277749]
[-0.44611847 -0.13916647],1,[-2.089991   1.5301163],0,1,[0.02608135 0.97391865]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.44241568 -0.17529587],1,[-2.2321723  1.6190552],0,0,[0.02081132 0.97918868]
[-0.4474998 -0.5529321],0,[-3.864987   2.6616185],0,0,[0.00146183 0.99853817]
[-0.6687292 -0.5777456],0,[-4.7122974  3.299913 ],0,0,[0.00033128 0.99966872]
[-0.8616248  -0.31027317],1,[-4.2140903  3.06834  ],0,0,[0.00068704 0.99931296]
[-0.89513415 -0.15190643],1,[-3.6487503  2.723063 ],0,0,[0.00170614 0.99829386]
[-0.6492075  -0.67947817],0,[-5.082178   3.5268838],0,0,[0.00018241 0.99981759]
[-0.78023535 -0.6566194 ],0,[-5.42333    3.8025508],0,0,[0.00009845 0.99990155]
[-0.81970197 -0.70419157],0,[-5.759093   4.0340366],0,0,[0.00005583 0.99994417]
[-0.92071545 -0.3675288 ],1,[-4.657028   3.3768427],0,0,[0.00032419 0.99967581]
[-0.7891704 -0.7326364],0,[-5.778515   4.0328236],0,0,[0.00005482 0.99994518]
[-0.841219  -0.7090611],0,[-5.852012   4.1028137],0,0,[0.0000475 0.9999525]
[-0.9279518  -0.37274605],1,[-4.7035933  3.409731 ],0,0,[0.00029943 0.99970057]
[-0.7978132  -0.73500496],0,[-5.8176036  4.061574 ],0,1,[0.00005123 0.99994877]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.44913965 -0.18533428],1,[-2.2976494  1.6637645],0,0,[0.01868057 0.98131943]
[-0.4597116  -0.55762887],0,[-3.9259937  2.705922 ],0,0,[0.0013159 0.9986841]
[-0.6755585 -0.5826293],0,[-4.756072  3.330842],0,0,[0.00030744 0.99969256]
[-0.86439246 -0.31262696],1,[-4.2334332  3.0818958],0,0,[0.00066482 0.99933518]
[-0.89671886 -0.15390375],1,[-3.662605   2.7325954],0,0,[0.00166677 0.99833323]
[-0.88134396  0.0476439 ],1,[-2.748741   2.1435108],0,0,[0.00744861 0.99255139]
[-0.48119932 -0.5839445 ],0,[-4.1105757  2.833086 ],0,0,[0.0009638 0.9990362]
[-0.692722  -0.5900511],0,[-4.8453274  3.3953466],0,0,[0.00026364 0.99973636]
[-0.77076787 -0.6724681 ],0,[-5.459424   3.8213341],0,0,[0.00009319 0.99990681]
[-0.8203448  -0.70104456],0,[-5.7477813  4.027116 ],0,0,[0.00005686 0.99994314]
[-0.92071164 -0.36688974],1,[-4.654281   3.3750908],0,0,[0.00032565 0.99967435]
[-0.78889704 -0.73254716],0,[-5.7772174  4.031875 ],0,1,[0.00005495 0.99994505]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.27774405 -0.46057558],0,[-2.9011242  1.9719737],0,0,[0.00759156 0.99240844]
[-0.54084486 -0.5075077 ],0,[-3.9833462  2.7785697],0,0,[0.00115567 0.99884433]
[-0.68955433 -0.6142405 ],0,[-4.9382133  3.453117 ],0,0,[0.00022677 0.99977323]
[-0.87209344 -0.32331425],1,[-4.30496   3.130894],0,0,[0.00058938 0.99941062]
[-0.7356712 -0.7147703],0,[-5.5228443  3.846121 ],0,0,[0.00008532 0.99991468]
[-0.89479214 -0.35417986],1,[-4.5130663  3.273585 ],0,0,[0.00041507 0.99958493]
[-0.91620356 -0.19076516],1,[-3.885599   2.8833408],0,0,[0.00114759 0.99885241]
[-0.90156466  0.00241088],1,[-3.0100195  2.318976 ],0,0,[0.00482554 0.99517446]
[-0.8350817  0.281758 ],1,[-1.5920596  1.3859763],0,0,[0.04842806 0.95157194]
[-0.21389054 -0.36622417],0,[-2.2835093  1.550061 ],0,0,[0.0211742 0.9788258]
[-0.4381979  -0.47072577],0,[-3.4820905  2.4135275],0,0,[0.00274393 0.99725607]
[-0.7600493 -0.250224 ],1,[-3.6168709  2.6426344],0,0,[0.00190854 0.99809146]
[-0.64541024 -0.6737972 ],0,[-5.04515    3.5016024],0,1,[0.00019414 0.99980586]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.6463041  -0.21191058],1,[-3.071882   2.2447896],0,0,[0.00488508 0.99511492]
[-0.57565707 -0.6331843 ],0,[-4.6377    3.210965],0,0,[0.00039012 0.99960988]
[-0.74312526 -0.62858087],0,[-5.179039  3.630393],0,0,[0.0001493 0.9998507]
[-0.7990631 -0.6908596],0,[-5.632907  3.944456],0,0,[0.00006927 0.99993073]
[-0.8352391  -0.71126074],0,[-5.8413906  4.0933847],0,0,[0.00004846 0.99995154]
[-0.92616993 -0.37214038],1,[-4.6950326  3.4034836],0,0,[0.0003039 0.9996961]
[-0.9339769  -0.20419858],1,[-4.002619   2.9658065],0,0,[0.00094025 0.99905975]
[-0.9162002 -0.0108412],1,[-3.1157517  2.3928535],0,0,[0.0040354 0.9959646]
[-0.8516418   0.26709214],1,[-1.7102879  1.468672 ],0,0,[0.03996522 0.96003478]
[-0.6313271   0.62158495],1,[ 0.5445483  -0.06597972],0,0,[0.64806124 0.35193876]
[-0.0293145   0.86465526],1,[ 3.6013715 -2.2814639],0,0,[0.99722087 0.00277913]
[0.51816976 0.9193648 ],1,[ 5.6695848 -3.8428164],0,1,[0.99992608 0.00007392]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.23747337 -0.15227689],1,[-1.4471036  1.0276645],0,0,[0.07764607 0.92235393]
[-0.51545453 -0.07707272],1,[-2.056595   1.5396961],0,0,[0.02669318 0.97330682]
[-0.40299886 -0.5574295 ],0,[-3.735147   2.5590901],0,0,[0.00184351 0.99815649]
[-0.6505793 -0.5604557],0,[-4.577515   3.2059631],0,0,[0.00041639 0.99958361]
[-0.7472549 -0.6568162],0,[-5.3136835  3.7180157],0,0,[0.00011954 0.99988046]
[-0.8942583 -0.3432826],1,[-4.4646525  3.2425017],0,0,[0.0004494 0.9995506]
[-0.7586547  -0.72304654],0,[-5.6352525  3.927967 ],0,0,[0.00007026 0.99992974]
[-0.90262717 -0.36022523],1,[-4.565181   3.3102748],0,0,[0.00037981 0.99962019]
[-0.7719683  -0.72744566],0,[-5.6986766  3.9743013],0,0,[0.00006296 0.99993704]
[-0.90712833 -0.3637065 ],1,[-4.5951552  3.3313756],0,0,[0.00036091 0.99963909]
[-0.92325777 -0.19834103],1,[-3.9416459  2.9221888],0,0,[0.00104381 0.99895619]
[-0.7023418  -0.69874734],0,[-5.34263    3.7164698],0,0,[0.00011631 0.99988369]
[-0.8831177  -0.34440488],1,[-4.432132   3.2168243],0,0,[0.00047631 0.99952369]
[-0.9095565  -0.18284056],1,[-3.829424   2.8445923],0,1,[0.00126172 0.99873828]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.36758912 -0.1707315 ],1,[-1.961966   1.4136004],0,0,[0.03306786 0.96693214]
[-0.62540656 -0.08149191],1,[-2.443854   1.8353597],0,0,[0.01366425 0.98633575]
[-0.7290355   0.06515554],1,[-2.1635652  1.7029002],0,0,[0.02050305 0.97949695]
[-0.37992892 -0.5513537 ],0,[-3.631864   2.4830194],0,0,[0.00220486 0.99779514]
[-0.6372083 -0.5503747],0,[-4.489588  3.143992],0,0,[0.00048369 0.99951631]
[-0.7393677 -0.6517567],0,[-5.265613  3.683879],0,0,[0.00012979 0.99987021]
[-0.89134574 -0.3407241 ],1,[-4.4439483  3.2280142],0,0,[0.00046549 0.99953451]
[-0.9129546  -0.17826307],1,[-3.8212223  2.8408792],0,0,[0.00127682 0.99872318]
[-0.8968849   0.01856687],1,[-2.925216   2.2628632],0,0,[0.00555173 0.99444827]
[-0.5181977 -0.6035415],0,[-4.3183737  2.9819436],0,0,[0.00067487 0.99932513]
[-0.81164044 -0.29400438],1,[-3.9770284  2.8950582],0,0,[0.00103524 0.99896476]
[-0.6912208  -0.69516987],0,[-5.2900667  3.6780314],0,0,[0.00012739 0.99987261]
[-0.79823756 -0.6729147 ],0,[-5.553361   3.8934083],0,1,[0.00007894 0.99992106]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
[-0.49239153 -0.49480116],0,[-3.7666554  2.618948 ],0,0,[0.00168281 0.99831719]
[-0.7870704 -0.263668 ],1,[-3.764917  2.748983],0,0,[0.00148049 0.99851951]
[-0.66419   -0.6834628],0,[-5.14942    3.5763927],0,0,[0.00016231 0.99983769]
[-0.8696715  -0.33492422],1,[-4.3465214  3.1562958],0,0,[0.00055122 0.99944878]
[-0.7398651  -0.71599585],0,[-5.5421376  3.8602798],0,0,[0.00008252 0.99991748]
[-0.8196967 -0.6911001],0,[-5.703061   3.9983354],0,0,[0.00006119 0.99993881]
[-0.8432288 -0.7183786],0,[-5.898612   4.1333976],0,0,[0.00004397 0.99995603]
[-0.9292101  -0.37537566],1,[-4.71906   3.420145],0,0,[0.00029178 0.99970822]
[-0.8000769 -0.7356479],0,[-5.827938   4.0691657],0,0,[0.00005032 0.99994968]
[-0.9166205  -0.37088117],1,[-4.6576533  3.3754187],0,0,[0.00032444 0.99967556]
[-0.78715736 -0.7321565 ],0,[-5.769718  4.026323],0,0,[0.00005567 0.99994433]
[-0.91226226 -0.36763197],1,[-4.6291504  3.3553195],0,1,[0.0003406 0.9996594]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[-0.21563956  0.07525399],1,[-0.40042758  0.3510883 ],0,0,[0.32049109 0.67950891]
[-0.01622077 -0.38596264],0,[-1.7057496  1.093988 ],0,0,[0.05733836 0.94266164]
[-0.44913965 -0.18533428],1,[-2.2976494  1.6637645],0,0,[0.01868057 0.98131943]
[-0.6821076  -0.08588194],1,[-2.6525922  1.993585 ],0,0,[0.00950697 0.99049303]
[-0.7576401   0.07596075],1,[-2.2131617  1.7472293],0,0,[0.01869933 0.98130067]
[-0.3842382 -0.5493236],0,[-3.6376147  2.488601 ],0,0,[0.00218007 0.99781993]
[-0.6384575 -0.5517859],0,[-4.4998107  3.151061 ],0,0,[0.0004754 0.9995246]
[-0.8485699 -0.2985199],1,[-4.1200666  3.0026257],0,0,[0.00080594 0.99919406]
[-0.88756454 -0.14176543],1,[-3.5800014  2.6758928],0,0,[0.00191543 0.99808457]
[-0.63705796 -0.6747433 ],0,[-5.021217   3.4826374],0,0,[0.00020264 0.99979736]
[-0.77494574 -0.65199167],0,[-5.3858085  3.7762914],0,0,[0.00010493 0.99989507]
[-0.90267164 -0.3466837 ],1,[-4.50739   3.273475],0,0,[0.00041748 0.99958252]
[-0.9191545 -0.1826599],1,[-3.860805   2.8688574],0,0,[0.00119351 0.99880649]
[-0.6886349  -0.69344336],0,[-5.2740164  3.6666546],0,1,[0.00013094 0.99986906]
[-0.10572674  0.03055959],1,[-0.223441    0.18941122],1,0,[0.39822841 0.60177159]
[ 0.0398243 -0.3508714],0,[-1.3678489  0.8537622],0,0,[0.09782652 0.90217348]
[-0.17465782 -0.37725326],0,[-2.1992655  1.4789276],0,0,[0.02464583 0.97535417]
[-0.41485202 -0.4614372 ],0,[-3.3641367  2.3279867],0,0,[0.00336109 0.99663891]
[-0.61658376 -0.5628674 ],0,[-4.4739456  3.1248474],0,0,[0.0005008 0.9994992]
[-0.73643315 -0.6438105 ],0,[-5.2217827  3.6546474],0,0,[0.00013962 0.99986038]
[-0.8009075 -0.6885118],0,[-5.6290407  3.9428134],0,0,[0.00006966 0.99993034]
[-0.91365033 -0.36031368],1,[-4.602488  3.33895 ],0,0,[0.00035557 0.99964443]
[-0.7802714 -0.7300067],0,[-5.7374506  4.0027003],0,0,[0.00005887 0.99994113]
[-0.83732206 -0.70585686],0,[-5.8252473  4.0840263],0,0,[0.00004971 0.99995029]
[-0.9264819  -0.37123057],1,[-4.692185   3.4018083],0,0,[0.00030527 0.99969473]
[-0.93406224 -0.20332134],1,[-3.999151  2.963635],0,0,[0.00094556 0.99905444]
[-0.7166035  -0.70213217],0,[-5.404891   3.7624846],0,0,[0.00010438 0.99989562]
[-0.8879446  -0.34765077],1,[-4.4621906  3.2381234],0,0,[0.00045248 0.99954752]
[-0.7565509  -0.72221875],0,[-5.6246624  3.9202838],0,1,[0.00007156 0.99992844]
[ 0.11936852 -0.3099222 ],0,[-0.92615914  0.53695226],1,0,[0.18799191 0.81200809]
[-0.03433946 -0.34290862],0,[-1.582235   1.0233576],0,0,[0.06877936 0.93122064]
[-0.25336388 -0.40403214],0,[-2.577517   1.7549467],0,0,[0.01296485 0.98703515]
